"Name","Code","Last","Change","%","Vol","Buy Vol","Buy Price","Sell Price","Sell Vol","Open","High","Low","Previous Close","Value","Sector","Remarks","Timestamp"
"JapanFood","5OI","0.0","0.0","0.0","0.0","10.0","0.25","0.365","40.0","0.0","0.0","0.0","0.36","0.0","6","XD","2011-08-10 15:01:01",
"Jardine C&C","C07","43.2","-0.19","-0.4398148","514.0","1.0","43.18","43.38","3.0","43.47","43.85","41.5","43.39","2.21971E7","4","CD","2011-08-10 15:01:01",
"Jason Marine","5PF","0.0","0.0","0.0","0.0","14.0","0.12","0.134","25.0","0.0","0.0","0.0","0.134","0.0","A",,"2011-08-10 15:01:01",
"JasperInv","FQ7","0.065","-0.0020","-3.0769231","969.0","25.0","0.064","0.065","63.0","0.07","0.07","0.065","0.067","64987.0","A",,"2011-08-10 15:01:01",
"Jaya Hldg","J10","0.5","-0.0050","-1.0","627.0","30.0","0.495","0.5","21.0","0.505","0.515","0.495","0.505","315675.0","7",,"2011-08-10 15:01:01",
"JASO ADR 10US$+","N6AD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2",,"2011-08-10 15:01:01",
"Jets Technics^","J19","0.0","0.0","0.0","0.0","150.0","0.0060","0.013","150.0","0.0","0.0","0.0","0.012","0.0","2",,"2011-08-10 15:01:01",
"JEL Corp^","J16","0.011","0.0","0.0","48.0","84.0","0.01","0.011","159.0","0.01","0.011","0.01","0.011","482.0","4",,"2011-08-10 15:01:01",
"JEP","5FA","0.027","0.0","0.0","110.0","1900.0","0.027","0.028","500.0","0.027","0.027","0.027","0.027","2970.0","2",,"2011-08-10 15:01:01",
"JES","EG0","0.196","0.0","0.0","3728.0","59.0","0.196","0.197","110.0","0.2","0.21","0.196","0.196","747616.0","2",,"2011-08-10 15:01:01",
"JiutianC","C8R","0.032","0.0010","3.125","482.0","725.0","0.03","0.032","617.0","0.03","0.033","0.03","0.031","15581.0","2",,"2011-08-10 15:01:01",
"JLJ","5OS","0.105","0.0","0.0","72.0","72.0","0.088","0.105","10.0","0.105","0.105","0.105","0.105","7560.0","2",,"2011-08-10 15:01:01",
"JMH 400US$","J36","51.0","-0.3","-0.5882353","235.6","2.0","50.87","51.0","1.6","51.25","51.68","50.44","51.3","1.2041668E7","4","CD","2011-08-10 15:01:01",
"Joyas","E9L","0.0","0.0","0.0","0.0","150.0","0.0090","0.012","205.0","0.0","0.0","0.0","0.012","0.0","2",,"2011-08-10 15:01:01",
"JSH 500US$","J37","29.54","-0.06","-0.20311442","215.0","5.0","29.5","29.54","1.0","29.0","29.54","29.0","29.6","6279420.0","4","CD","2011-08-10 15:01:01",
"JTCn4.826%12102410k","J01Z","0.0","0.0","0.0","0.0","10.0","1.03","0.0","0.0","0.0","0.0","0.0","1.05","0.0","5",,"2011-08-10 15:01:01",
"Juken Tech","J15","0.142","-0.0030","-2.1126761","264.0","200.0","0.14","0.142","35.0","0.15","0.15","0.141","0.145","37710.0","2",,"2011-08-10 15:01:01",
"JunmaTyre","5TF","0.375","0.0","0.0","5.0","8.0","0.25","0.0","0.0","0.375","0.375","0.375","0.375","1875.0","2",,"2011-08-10 15:01:01",
"K-Green","LH4U","1.0","-0.0050","-0.5","899.0","50.0","0.995","1.0","50.0","1.005","1.01","1.0","1.005","901410.0","A",,"2011-08-10 15:01:01",
"K-REIT","K71U","1.245","0.01","0.8032128","946.0","10.0","1.24","1.245","1.0","1.24","1.26","1.235","1.235","1182895.0","9",,"2011-08-10 15:01:01",
"K1 Ventur","K01","0.118","-0.0090","-7.6271186","1498.0","289.0","0.118","0.119","14.0","0.127","0.128","0.118","0.127","181459.0","8",,"2011-08-10 15:01:01",
"Karin","K29","0.22","0.0","0.0","0.0","20.0","0.2","0.22","7.0","0.0","0.0","0.0","0.22","0.0","A",,"2011-08-10 15:01:01",
"KencanaAgri","F9M","0.375","0.01","2.6666667","1072.0","69.0","0.37","0.375","120.0","0.375","0.385","0.365","0.365","397160.0","B",,"2011-08-10 15:01:01",
"Kep Corp","BN4","9.26","-0.59","-6.3714895","17300.0","1.0","9.25","9.26","20.0","9.85","9.98","9.13","9.85","1.66238224E8","1",,"2011-08-10 15:01:01",
"Kep Corp.ES.1108@","OQ2","9.25","-1.02","-11.027027","1.0","2.0","9.24","9.31","3.0","9.25","9.25","9.25","10.27","9250.0","5",,"2011-08-10 15:01:01",
"KepLand","K17","3.25","-0.1","-3.0769231","7960.0","8.0","3.24","3.25","30.0","3.36","3.45","3.2","3.35","2.641944E7","9",,"2011-08-10 15:01:01",
"KepLand.ES.1108@","OQ1","3.39","-0.06","-1.7699114","1.0","8.0","3.21","3.26","8.0","3.39","3.39","3.39","3.45","3390.0","5",,"2011-08-10 15:01:01",
"KepT&T","K11","1.255","0.01","0.7968128","194.0","47.0","1.25","1.255","1.0","1.26","1.27","1.23","1.245","241780.0","A",,"2011-08-10 15:01:01",
"KhongGuan","K03","0.0","0.0","0.0","0.0","1.0","1.43","1.53","4.0","0.0","0.0","0.0","1.53","0.0","4","CD","2011-08-10 15:01:01",
"Kian Ann","K04","0.185","0.0050","2.7027028","154.0","23.0","0.185","0.2","13.0","0.18","0.185","0.18","0.18","27855.0","4",,"2011-08-10 15:01:01",
"Kian Ho","K22","0.22","0.0","0.0","15.0","35.0","0.22","0.225","5.0","0.22","0.22","0.22","0.22","3300.0","4",,"2011-08-10 15:01:01",
"Kinergy","5JT","0.0","0.0","0.0","0.0","20.0","0.095","0.116","11.0","0.0","0.0","0.0","0.107","0.0","2",,"2011-08-10 15:01:01",
"Kingboard","K14","0.21","-0.01","-4.7619047","51.0","54.0","0.21","0.24","151.0","0.21","0.21","0.21","0.22","10710.0","2",,"2011-08-10 15:01:01",
"KingsmenC","5MZ","0.555","0.0","0.0","77.0","106.0","0.55","0.555","42.0","0.55","0.555","0.55","0.555","42560.0","A",,"2011-08-10 15:01:01",
"KingWan","554","0.172","-0.0080","-4.6511626","557.0","70.0","0.17","0.172","64.0","0.178","0.178","0.17","0.18","95844.0","3","XD","2011-08-10 15:01:01",
"KitchenCulture","5TI","0.0","0.0","0.0","0.0","21.0","0.255","0.31","30.0","0.0","0.0","0.0","0.28","0.0","4",,"2011-08-10 15:01:01",
"KLW","504","0.0","0.0","0.0","0.0","1800.0","0.0070","0.0080","500.0","0.0","0.0","0.0","0.0090","0.0","2",,"2011-08-10 15:01:01",
"Koda","5BK","0.0","0.0","0.0","0.0","15.0","0.101","0.0","0.0","0.0","0.0","0.0","0.12","0.0","2",,"2011-08-10 15:01:01",
"Koh Bros","K75","0.196","-0.0020","-1.0204082","621.0","5.0","0.196","0.198","9.0","0.2","0.2","0.198","0.198","123818.0","3",,"2011-08-10 15:01:01",
"Koon","5DL","0.255","-0.01","-3.9215686","475.0","70.0","0.25","0.26","15.0","0.25","0.26","0.25","0.265","123285.0","3",,"2011-08-10 15:01:01",
"Koyo","5OC","0.0","0.0","0.0","0.0","224.0","0.048","0.058","24.0","0.0","0.0","0.0","0.049","0.0","A",,"2011-08-10 15:01:01",
"Kreuz","5RK","0.325","-0.01","-3.0769231","1632.0","8.0","0.325","0.335","130.0","0.345","0.345","0.325","0.335","543210.0","A",,"2011-08-10 15:01:01",
"KS Energy","578","0.0","0.0","0.0","0.0","50.0","0.9","1.0","35.0","0.0","0.0","0.0","1.06","0.0","4",,"2011-08-10 15:01:01",
"KSH Hldg","ER0","0.215","0.0","0.0","980.0","156.0","0.21","0.22","151.0","0.225","0.225","0.21","0.215","214120.0","3",,"2011-08-10 15:01:01",
"KTL Global","EB7","0.39","-0.0050","-1.2820513","2595.0","100.0","0.365","0.39","297.0","0.39","0.39","0.39","0.395","1012050.0","4",,"2011-08-10 15:01:01",
"KXD","K07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","2",,"2011-08-10 15:01:01",
"Kyodo-Allied","ON7","0.174","-0.024","-13.793104","3196.0","25.0","0.166","0.173","50.0","0.197","0.2","0.17","0.198","587224.0","2",,"2011-08-10 15:01:01",
"L-Jacob^","L15","0.017","-0.0030","-17.647058","3.0","179.0","0.017","0.03","100.0","0.017","0.017","0.017","0.02","51.0","2",,"2011-08-10 15:01:01",
"LafeCorp","L05","0.059","0.0","0.0","5.0","105.0","0.055","0.061","24.0","0.059","0.059","0.059","0.059","295.0","2",,"2011-08-10 15:01:01",
"LantroVis","5BH","0.029","0.0","0.0","1813.0","657.0","0.029","0.03","1230.0","0.029","0.03","0.029","0.029","52727.0","A",,"2011-08-10 15:01:01",
"Lasseters","5EL","0.0","0.0","0.0","0.0","18.0","0.138","0.18","30.0","0.0","0.0","0.0","0.184","0.0","A",,"2011-08-10 15:01:01",
"Latitude","5OY","0.0","0.0","0.0","0.0","20.0","0.165","0.0","0.0","0.0","0.0","0.0","0.21","0.0","2",,"2011-08-10 15:01:01",
"LANKom Elec^","L22","0.0","0.0","0.0","0.0","90.0","0.0080","0.023","40.0","0.0","0.0","0.0","0.012","0.0","2",,"2011-08-10 15:01:01",
"LC Dev","L38","0.149","-0.0020","-1.3422818","2432.0","5.0","0.149","0.15","23.0","0.153","0.154","0.149","0.151","367883.0","9",,"2011-08-10 15:01:01",
"LeaderEnv","LS9","0.141","0.0010","0.7092199","1892.0","34.0","0.141","0.143","48.0","0.145","0.149","0.141","0.14","274868.0","A",,"2011-08-10 15:01:01",
"Lee KimTah","L25","0.0","0.0","0.0","0.0","45.0","0.53","0.545","10.0","0.0","0.0","0.0","0.535","0.0","3",,"2011-08-10 15:01:01",
"Leeden","A24","0.445","-0.0050","-1.1235955","61.0","9.0","0.44","0.45","50.0","0.45","0.45","0.43","0.45","27255.0","2","CD","2011-08-10 15:01:01",
"LeeMetal","593","0.0","0.0","0.0","0.0","130.0","0.205","0.21","60.0","0.0","0.0","0.0","0.215","0.0","4",,"2011-08-10 15:01:01",
"Lereno","587","0.0050","0.0010","20.0","969.0","13793.0","0.0040","0.0050","1411.0","0.0050","0.0050","0.0050","0.0040","4845.0","2",,"2011-08-10 15:01:01",
"LHT","L10","0.0","0.0","0.0","0.0","100.0","0.075","0.085","200.0","0.0","0.0","0.0","0.08","0.0","2",,"2011-08-10 15:01:01",
"Li Heng","E9A","0.13","-0.0020","-1.5384616","530.0","69.0","0.13","0.132","108.0","0.135","0.135","0.128","0.132","69745.0","2",,"2011-08-10 15:01:01",
"Lian Beng","L03","0.335","0.0050","1.4925373","6599.0","1176.0","0.33","0.335","56.0","0.335","0.345","0.33","0.33","2227565.0","3","CD","2011-08-10 15:01:01",
"Liang Huat","C4P","0.01","0.0","0.0","1841.0","2745.0","0.0090","0.011","3287.0","0.01","0.01","0.01","0.01","18410.0","2",,"2011-08-10 15:01:01",
"LifeBrandz","L20","0.0050","0.0","0.0","535.0","2250.0","0.0050","0.0060","125.0","0.0050","0.0050","0.0050","0.0050","2675.0","4",,"2011-08-10 15:01:01",
"Linair","5FW","0.0","0.0","0.0","0.0","39.0","0.036","0.049","120.0","0.0","0.0","0.0","0.046","0.0","2",,"2011-08-10 15:01:01",
"LionAPac","L08","0.183","0.0030","1.6393443","90.0","10.0","0.182","0.186","20.0","0.18","0.183","0.18","0.18","16440.0","2",,"2011-08-10 15:01:01",
"LionTeckC","L17","0.435","0.0","0.0","97.0","68.0","0.43","0.435","30.0","0.43","0.435","0.43","0.435","41890.0","4",,"2011-08-10 15:01:01",
"LippoMapleT","D5IU","0.58","0.0","0.0","2768.0","86.0","0.58","0.585","167.0","0.6","0.605","0.58","0.58","1635320.0","9","CD","2011-08-10 15:01:01",
"Lizhong","E94","0.0","0.0","0.0","0.0","12.0","0.3","0.4","40.0","0.0","0.0","0.0","0.4","0.0","2",,"2011-08-10 15:01:01",
"LKH","F1E","0.365","-0.0050","-1.369863","178.0","3.0","0.365","0.37","67.0","0.375","0.375","0.36","0.37","65595.0","3",,"2011-08-10 15:01:02",
"LMA","L24","0.315","0.0050","1.5873016","83.0","29.0","0.31","0.315","15.0","0.31","0.315","0.31","0.31","25780.0","2","CD","2011-08-10 15:01:02",
"Longcheer","L28","0.122","-0.0050","-4.0983605","443.0","54.0","0.122","0.123","72.0","0.118","0.125","0.118","0.127","54097.0","A",,"2011-08-10 15:01:02",
"Lorenzo","5IE","0.0","0.0","0.0","0.0","6.0","0.09","0.093","50.0","0.0","0.0","0.0","0.093","0.0","2",,"2011-08-10 15:01:02",
"LottVis^","M22","0.01","-0.0010","-10.0","0.0","963.0","0.01","0.013","332.0","0.0","0.0","0.0","0.011","0.0","A",,"2011-08-10 15:01:02",
"LoyzEnergy","594","0.375","-0.015","-4.0","417.0","1.0","0.375","0.38","20.0","0.395","0.4","0.37","0.39","159070.0","4",,"2011-08-10 15:01:02",
"LTA n4.08%120521 10k","L06Z","0.0","0.0","0.0","0.0","10.0","1.025","1.03","10.0","0.0","0.0","0.0","1.026","0.0","5",,"2011-08-10 15:01:02",
"LTA n4.17%160510 10k","L07Z","0.0","0.0","0.0","0.0","30.0","1.075","1.08","10.0","0.0","0.0","0.0","1.075","0.0","5",,"2011-08-10 15:01:02",
"Lum Chang","L19","0.25","0.0","0.0","266.0","50.0","0.25","0.255","59.0","0.25","0.26","0.25","0.25","67700.0","3",,"2011-08-10 15:01:02",
"LungKee BMU","L09","0.0","0.0","0.0","0.0","3.0","0.25","0.52","3.0","0.0","0.0","0.0","0.52","0.0","2",,"2011-08-10 15:01:02",
"Luxking","L34","0.0","0.0","0.0","0.0","130.0","0.0080","0.018","100.0","0.0","0.0","0.0","0.012","0.0","2",,"2011-08-10 15:01:02",
"Luye Pharma","A61","0.0","0.0","0.0","0.0","20.0","0.99","1.03","10.0","0.0","0.0","0.0","1.0","0.0","2",,"2011-08-10 15:01:02",
"Luzhou","L46","0.11","0.0010","0.90909094","11.0","45.0","0.095","0.11","48.0","0.1","0.11","0.1","0.109","1110.0","2",,"2011-08-10 15:01:02",
"Lyxor APEX50 10US$@","G1K","0.0","0.0","0.0","96.7","15.0","3.89","3.93","15.0","0.0","0.0","0.0","4.11","380998.0","8",,"2011-08-10 15:01:02",
"Lyxor Asia 10US$@","P60","4.23","0.01","0.23640662","47.76","22.5","4.19","4.25","22.5","4.27","4.27","4.23","4.22","202105.0","8",,"2011-08-10 15:01:02",
"Lyxor AsiaCS 10US$@","NF6","52.22","-0.12","-0.229797","3.0","1.0","51.57","52.31","1.0","52.21","52.23","52.21","52.34","156660.0","8",,"2011-08-10 15:01:02",
"Lyxor AsiaFN 10US$@","NF5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:01:02",
"Lyxor AsiaIF 10US$@","NF3","0.0","0.0","0.0","0.0","5.0","26.37","26.6","5.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:01:02",
"Lyxor AsiaIT 10US$@","NF4","0.0","0.0","0.0","0.0","5.0","22.93","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:01:02",
"Lyxor AsiaMT 10US$@","NF7","0.0","0.0","0.0","0.0","2.0","60.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8",,"2011-08-10 15:01:02",
"Lyxor AsiaRE 10US$@","MT7","8.35","-0.4","-4.790419","35.0","5.0","8.38","0.0","0.0","8.57","8.57","8.35","8.75","293350.0","8",,"2011-08-10 15:01:02",
"Lyxor China H 10US$@","P58","13.35","-0.74","-5.543071","54.06","15.0","13.5","13.65","15.0","13.93","13.93","13.34","14.09","740598.0","8",,"2011-08-10 15:01:02",
"Lyxor Cmdty 10US$@","A0W","3.07","-0.03","-0.9771987","0.65","50.0","3.07","3.09","100.0","3.07","3.07","3.07","3.1","1995.0","8",,"2011-08-10 15:01:02",
"Lyxor CRBNoEny10US$@","G1O","0.0","0.0","0.0","0.0","50.0","3.07","3.09","100.0","0.0","0.0","0.0","3.09","0.0","8",,"2011-08-10 15:01:02",
"Lyxor EastEur 10US$@","H1M","5.21","-0.14","-2.68714","15.0","10.0","5.13","5.21","15.0","5.2","5.21","5.2","5.35","78050.0","8",,"2011-08-10 15:01:02",
"Lyxor EM Mkts 10US$@","H1N","0.0","0.0","0.0","0.0","5.0","9.94","10.09","5.0","0.0","0.0","0.0","10.51","0.0","8",,"2011-08-10 15:01:02",
"Lyxor Europe 10 US$@","JC5","11.7","0.13","1.1111112","5.0","5.0","11.69","11.81","5.0","11.7","11.7","11.7","11.57","58500.0","8",,"2011-08-10 15:01:02",
"Lyxor HangSeng10US$@","A9B","2.52","-0.08","-3.1746032","33.25","50.0","2.51","2.53","98.22","2.6","2.6","2.5","2.6","85189.0","8",,"2011-08-10 15:01:02",
"Lyxor IndiaNifty 10@","FC6","13.89","0.0","0.0","2.12","10.0","13.82","13.95","10.0","14.0","14.0","13.89","13.89","29648.0","8",,"2011-08-10 15:01:02",
"Lyxor Japan 10US$@","CW4","1.024","0.01","0.97656244","23.2","75.15","1.015","1.027","64.8","1.024","1.024","1.018","1.014","23738.0","8",,"2011-08-10 15:01:02",
"Lyxor Korea 10US$@","AO9","4.63","-0.24","-5.183585","131.36","12.5","4.62","4.71","12.5","4.76","4.76","4.62","4.87","613956.0","8",,"2011-08-10 15:01:02",
"Lyxor LATAM 10US$@","H1O","7.34","-0.1","-1.3623978","42.5","3.3","7.25","7.36","7.5","7.29","7.37","7.29","7.44","311560.0","8",,"2011-08-10 15:01:02",
"Lyxor Malaysia10US$@","G1M","9.0","-0.01","-0.11111111","97.97","5.0","8.9","9.07","10.0","8.89","9.04","8.89","9.01","881383.0","8",,"2011-08-10 15:01:02",
"Lyxor MSIndia 10US$@","G1N","14.85","-1.11","-7.474747","16.6","20.0","14.79","14.89","20.0","14.94","14.94","14.82","15.96","246350.0","8",,"2011-08-10 15:01:02",
"Lyxor Nasdaq 10US$@","H1Q","0.0","0.0","0.0","0.0","40.0","8.62","8.66","40.0","0.0","0.0","0.0","8.81","0.0","8",,"2011-08-10 15:01:02",
"Lyxor Russia 10US$@","JC7","0.0","0.0","0.0","0.0","7.5","4.27","4.34","7.5","0.0","0.0","0.0","5.01","0.0","8",,"2011-08-10 15:01:02",
"Lyxor Taiwan 10US$@","A9A","0.964","0.0080","0.8298755","6.1","100.0","0.969","0.972","13.0","0.959","0.964","0.959","0.956","5874.0","8",,"2011-08-10 15:01:02",
"Lyxor US DJIA 10US$@","JC6","11.38","-0.96","-8.435852","1.77","0.0","0.0","11.45","15.0","11.46","11.46","11.38","12.34","20190.0","8",,"2011-08-10 15:01:02",
"Lyxor World 10US$@","H1P","1.18","0.0","0.0","0.69","10.0","1.165","1.182","9.31","1.18","1.18","1.18","1.18","814.0","8",,"2011-08-10 15:01:02",
"M Devt","N14","0.0","0.0","0.0","0.0","222.0","0.024","0.03","222.0","0.0","0.0","0.0","0.03","0.0","A",,"2011-08-10 15:01:02",
"M1","B2F","2.42","-0.01","-0.41322312","1486.0","309.0","2.41","2.42","23.0","2.5","2.53","2.39","2.43","3607590.0","7",,"2011-08-10 15:01:02",
"MacCookPSF","A0P","0.147","0.0","0.0","64.0","30.0","0.147","0.157","30.0","0.145","0.147","0.145","0.147","9348.0","9",,"2011-08-10 15:01:02",
"MacqIntInfra","M41","0.545","-0.01","-1.8348624","3347.0","43.0","0.545","0.55","5473.0","0.555","0.56","0.545","0.555","1843125.0","7","CD","2011-08-10 15:01:02",
"Magnus","576","0.014","-0.0020","-14.285714","110.0","3589.0","0.014","0.015","145.0","0.014","0.014","0.014","0.016","1540.0","A",,"2011-08-10 15:01:02",
"Malacca Trust","5TH","0.199","0.0090","4.522613","155.0","130.0","0.191","0.199","95.0","0.195","0.205","0.195","0.19","30995.0","8",,"2011-08-10 15:01:02",
"ManhattanRes","L02","1.02","-0.01","-0.98039216","497.0","10.0","1.01","1.02","15.0","1.05","1.065","1.01","1.03","514260.0","7",,"2011-08-10 15:01:02",
"Mann Seng","5QR","0.0","0.0","0.0","0.0","10.0","0.152","0.2","10.0","0.0","0.0","0.0","0.2","0.0","2",,"2011-08-10 15:01:02",
"ManOri US$","M04","1.78","0.06","3.3707867","261.0","53.0","1.77","1.79","10.0","1.75","1.8","1.74","1.72","459855.0","6","CD","2011-08-10 15:01:02",
"MapletreeCom","N2IU","0.82","-0.0050","-0.6097561","5832.0","996.0","0.82","0.825","194.0","0.845","0.85","0.82","0.825","4861070.0","9",,"2011-08-10 15:01:02",
"MapletreeInd","ME8U","1.125","-0.01","-0.8888889","3629.0","203.0","1.12","1.125","40.0","1.135","1.15","1.115","1.135","4130700.0","9",,"2011-08-10 15:01:02",
"MapletreeLog","M44U","0.88","0.01","1.1363636","2140.0","125.0","0.875","0.88","158.0","0.87","0.895","0.87","0.87","1882495.0","9",,"2011-08-10 15:01:02",
"MapleTLog.ES.1108@","OQ0","0.0","0.0","0.0","0.0","35.0","0.865","0.885","35.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-08-10 15:01:02",
"Marco Polo","5LY","0.34","-0.01","-2.9411764","336.0","154.0","0.34","0.345","96.0","0.36","0.36","0.34","0.35","116320.0","7",,"2011-08-10 15:01:02",
"Maruwa 100 Yen1k","M12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2",,"2011-08-10 15:01:02",
"Mary Chia","5OX","0.1","-0.02","-20.0","50.0","1.0","0.1","0.11","50.0","0.1","0.1","0.1","0.12","5000.0","A",,"2011-08-10 15:01:02",
"Matex","M15","0.0","0.0","0.0","0.0","100.0","0.053","0.07","78.0","0.0","0.0","0.0","0.053","0.0","2",,"2011-08-10 15:01:02",
"Maveric","553","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.61","0.0","2",,"2011-08-10 15:01:02",
"MDR","A27","0.0060","0.0","0.0","28100.0","46340.0","0.0050","0.0060","1860.0","0.0060","0.0060","0.0060","0.0060","168600.0","A",,"2011-08-10 15:01:02",
"Medi-Flex","5FF","0.075","-0.0050","-6.6666665","30.0","45.0","0.07","0.095","43.0","0.075","0.075","0.075","0.08","2250.0","2",,"2011-08-10 15:01:02",
"Medtecs","546","0.073","0.0010","1.369863","1.0","1.0","0.072","0.073","7.0","0.073","0.073","0.073","0.072","73.0","2",,"2011-08-10 15:01:02",
"Megachem","5DS","0.0","0.0","0.0","0.0","4.0","0.175","0.21","10.0","0.0","0.0","0.0","0.195","0.0","4",,"2011-08-10 15:01:02",
"Meghmani SDS","M30","0.0","0.0","0.0","0.0","500.0","0.125","0.16","5.0","0.0","0.0","0.0","0.14","0.0","2",,"2011-08-10 15:01:02",
"Meiban Gp","M24","0.275","-0.0050","-1.8181818","879.0","50.0","0.275","0.28","20.0","0.28","0.28","0.27","0.28","239855.0","2",,"2011-08-10 15:01:02",
"MemstarT","5MS","0.043","-0.0020","-4.6511626","6348.0","298.0","0.043","0.044","404.0","0.045","0.046","0.043","0.045","280539.0","2",,"2011-08-10 15:01:02",
"Memtech","M26","0.12","0.0","0.0","19.0","8.0","0.11","0.138","20.0","0.12","0.12","0.12","0.12","2280.0","2",,"2011-08-10 15:01:02",
"Mencast","5NF","0.57","0.0050","0.877193","158.0","150.0","0.565","0.57","37.0","0.57","0.58","0.57","0.565","90210.0","2",,"2011-08-10 15:01:02",
"Mercator","EE6","0.166","-0.0010","-0.60240966","455.0","11.0","0.166","0.168","75.0","0.17","0.17","0.165","0.167","75880.0","7",,"2011-08-10 15:01:02",
"Mermaid","DU4","0.31","0.0","0.0","1623.0","45.0","0.305","0.31","114.0","0.32","0.32","0.31","0.31","513760.0","A",,"2011-08-10 15:01:02",
"Metal Comp","5DX","0.0","0.0","0.0","0.0","234.0","0.039","0.05","191.0","0.0","0.0","0.0","0.04","0.0","2",,"2011-08-10 15:01:02",
"MetaxEngg","5HV","0.042","-0.0080","-19.047619","240.0","125.0","0.043","0.058","50.0","0.05","0.05","0.042","0.05","10974.0","A",,"2011-08-10 15:01:02",
"MetroHldg","M01","0.73","-0.02","-2.739726","1042.0","109.0","0.73","0.735","11.0","0.755","0.755","0.735","0.75","777075.0","4","CD","2011-08-10 15:01:02",
"Mewah","MV4","0.625","-0.015","-2.4","1289.0","147.0","0.625","0.63","298.0","0.65","0.655","0.62","0.64","820585.0","2",,"2011-08-10 15:01:02",
"MFG ADR 10US$","N6DD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.99","0.0","8",,"2011-08-10 15:01:02",
"MFS Tech","5BM","0.0","0.0","0.0","0.0","35.0","0.06","0.1","555.0","0.0","0.0","0.0","0.1","0.0","2",,"2011-08-10 15:01:02",
"Micro-Mech","5DD","0.43","-0.02","-4.6511626","85.0","20.0","0.425","0.43","5.0","0.43","0.43","0.43","0.45","36550.0","2",,"2011-08-10 15:01:02",
"Mirach Ener","C68","0.1","-0.018","-18.0","22.0","83.0","0.1","0.115","20.0","0.1","0.105","0.1","0.118","2225.0","A",,"2011-08-10 15:01:02",
"Miyoshi","M03","0.0","0.0","0.0","0.0","90.0","0.05","0.089","90.0","0.0","0.0","0.0","0.093","0.0","2",,"2011-08-10 15:01:02",
"MIDAS","5EN","0.435","0.0","0.0","19561.0","550.0","0.435","0.44","840.0","0.45","0.46","0.435","0.435","8705310.0","2",,"2011-08-10 15:01:02",
"MIDAS.ES.1108@","OP9","0.0","0.0","0.0","0.0","5.0","0.4","0.445","35.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-08-10 15:01:02",
"MITech","M11","0.0","0.0","0.0","0.0","20.0","0.09","0.095","100.0","0.0","0.0","0.0","0.083","0.0","2",,"2011-08-10 15:01:02",
"Moya Asia","5BT","0.07","-0.0040","-5.714286","475.0","45.0","0.07","0.073","36.0","0.073","0.073","0.07","0.074","34370.0","A",,"2011-08-10 15:01:02",
